#
#   VizieR Astronomical Server vizier.u-strasbg.fr
#    Date: 2021-05-10T18:53:17 [V1.99+ (14-Oct-2013)]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	votable-version=1.99+ (14-Oct-2013)	
#INFO	-ref=VIZ60997c9c16b320	
#INFO	-out.max=9999	
#INFO	queryParameters=17	
#-oc.form=dec
#-out.max=9999
#-order=I
#-out.src=II/7A/catalog
#-nav=cat:II/7A&tab:{II/7A/catalog}&key:source=II/7A/catalog&HTTPPRM:&&-ref=VIZ60997c9c16b320&-out.max=50&-out.form=HTML Table&-oc.form=sexa&-c.eq=J2000&-c.r=  2&-c.u=arcmin&-c.geom=r&-order=I&-out=JP11&-out=LID&-out=n_LID&-out=I&-sort=I&-out=ref&-out=_RA&-out=_DE&-file=.&-meta.ucd=2&-meta=1&-meta.foot=1&-usenav=1&-bmark=POST&-out.src=II/7A/catalog
#-c.eq=J2000
#-c.r=  2
#-c.u=arcmin
#-c.geom=r
#-source=II/7A/catalog
#-out=JP11
#-out=LID
#-out=n_LID
#-out=I
#-out=ref
#-out=_RA
#-out=_DE
#

#RESOURCE=yCat_2007
#Name: II/7A
#Title: UBVRIJKLMNH Photoelectric Catalogue (Morel+ 1978)
#Table	II_7A_catalog:
#Name: II/7A/catalog
#Title: Catalog Data
#Column	JP11	(A6)	Johnson Photometry 11 colours number	[ucd=meta.id]
#Column	LID	(F11.8)	Coded identification number	[ucd=meta.id;meta.main]
#Column	n_LID	(A1)	[ DSV%1-3] Suffix to LID	[ucd=meta.note]
#Column	I	(F6.3)	? I magnitude: 0.88, 0.87 um	[ucd=phot.mag;em.opt.I]
#Column	ref	(I4)	[8001,8154] Reference number (see file: refs)	[ucd=meta.id]
#Column	_RA	(F9.5)	J2000 Position from Simbad -- not always accurate or existing (right ascension part)	[ucd=pos.eq.ra;meta.main]
#Column	_DE	(F9.5)	J2000 Position from Simbad -- not always accurate or existing (declination part)	[ucd=pos.eq.dec;meta.main]
JP11;LID;n_LID;I;ref;_RA;_DE
  4932; 5.20250131; ; 5.550;8039;077.43788;+28.03046
  4932; 5.20250131; ; 5.650;8131;077.43788;+28.03046
  4935; 5.20250135; ; 7.830;8039;055.97642;+03.44635
  4936; 5.20250136; ; 5.970;8039;057.09330;+08.58038
  4937; 5.20250137; ; 5.400;8029;060.20319;+18.19400
  4938; 5.20250138; ; 7.100;8039;062.90854;+29.83017
  4939; 5.20250140; ; 7.820;8039;066.18011;+04.69995
  4940; 5.20250141; ; 4.080;8029;066.58642;+15.61827
  4941; 5.20250142; ; 7.410;8039;071.62662;+15.47205
  4942; 5.20250143; ; 7.160;8039;072.84673;+15.43347
  4943; 5.20250146; ; 6.490;8039;073.51271;+17.02683
  4944; 5.20250148; ; 8.010;8039;074.42010;+27.37574
  4945; 5.20250149; ; 7.640;8039;074.34782;+00.99201
  4946; 5.20250150; ; 7.270;8039;076.02260;+17.12487
  4947; 5.20250153; ; 7.800;8039;044.44447;+29.66146
  4948; 5.20250154; ; 5.220;8029;044.52176;+20.66873
  4949; 5.20250157; ; 5.180;8029;033.94188;+25.78294
  4950; 5.20250158; ; 7.200;8039;049.01302;+11.62845
  4951; 5.20250159; ; 7.990;8039;054.34454;+18.59688
  4952; 5.20250160; ; 4.880;8029;060.98585;+08.19727
  4953; 5.20250162; ; 6.910;8039;063.92682;+20.81979
  4954; 5.20250163; ; 7.400;8039;070.39519;-00.74397
  4955; 5.20250164; ; 4.500;8029;071.57012;+18.73469
  4956; 5.20250165; ; 7.680;8039;072.45012;+23.39576
  4957; 5.20250167; ; 8.860;8039;080.70573;+28.74677
  4958; 5.20250168; ; 5.210;8029;084.26557;+17.04032
  4958; 5.20250168; ; 5.110;8039;084.26557;+17.04032
  4960; 5.20250169; ; 3.810;8041;090.59583;+09.64728
  4960; 5.20250169; ; 3.840;8121;090.59583;+09.64728
  4960; 5.20250169;D; 3.860;8029;090.59583;+09.64728
  4960; 5.20250169;D; 3.860;8131;090.59583;+09.64728
  4964; 5.20250173; ; 8.740;8039;065.85534;+15.76311
  4965; 5.20250174; ; 8.590;8039;066.07058;+18.00292
  4965; 5.20250174; ; 8.580;8043;066.07058;+18.00292
  4967; 5.20250175; ; 8.910;8039;066.25100;+16.98488
  4968; 5.20250176; ; 7.760;8039;066.44816;+18.01727
  4969; 5.20250178; ; 7.890;8039;067.01848;+13.86794
  4970; 5.20250180; ; 7.980;8039;067.49053;+16.67284
  4971; 5.20250181; ; 8.670;8039;067.37900;+16.24472
  4972; 5.20250182; ; 7.770;8039;067.64532;+15.73398
  4973; 5.20250183; ; 8.470;8039;068.63407;+15.82756
  4974; 5.21110030; ; 7.370;8061;183.71562;+28.63037
  4975; 5.21110032; ; 8.540;8061;183.91878;+27.89663
  4976; 5.21110033; ; 8.250;8061;183.94175;+26.29568
  4977; 5.21110034; ; 6.340;8061;183.95739;+28.79864
  4978; 5.21110036; ; 7.650;8001;184.03490;+25.76037
  4978; 5.21110036; ; 7.600;8039;184.03490;+25.76037
  4980; 5.21110041; ; 8.450;8061;184.14808;+27.65304
  4981; 5.21110044; ; 7.050;8061;184.29579;+24.62498
  4982; 5.21110049; ; 7.490;8001;184.46211;+25.57134
  4982; 5.21110049; ; 7.430;8039;184.46211;+25.57134
  4984; 5.21110052; ; 7.340;8001;184.54669;+27.30059
  4984; 5.21110052; ; 7.300;8039;184.54669;+27.30059
  4986; 5.21110053; ; 8.070;8001;184.65076;+23.12008
  4986; 5.21110053; ; 8.020;8039;184.65076;+23.12008
  4988; 5.21110058; ; 8.250;8001;184.75615;+24.84616
  4988; 5.21110058; ; 8.190;8039;184.75615;+24.84616
  4990; 5.21110060; ; 6.240;8029;184.75844;+26.00835
  4990; 5.21110060; ; 6.240;8131;184.75844;+26.00835
  4992; 5.21110061; ; 7.450;8001;184.81643;+25.06024
  4992; 5.21110061; ; 7.400;8039;184.81643;+25.06024
  4994; 5.21110062; ; 6.120;8029;184.82997;+23.03467
  4994; 5.21110062; ; 6.120;8131;184.82997;+23.03467
  4996; 5.21110065; ; 8.290;8001;184.86815;+24.28422
  4996; 5.21110065; ; 8.240;8039;184.86815;+24.28422
  4998; 5.21110068; ; 6.510;8001;184.96093;+28.46435
  4998; 5.21110068; ; 6.520;8039;184.96093;+28.46435
  4998; 5.21110068; ; 6.460;8131;184.96093;+28.46435
  5001; 5.21110070; ; 5.730;8029;185.07397;+26.00188
  5001; 5.21110070; ; 5.700;8039;185.07397;+26.00188
  5003; 5.21110071; ; 4.180;8061;185.08199;+26.61948
  5003; 5.21110071; ; 4.190;8135;185.08199;+26.61948
  5005; 5.21110076; ; 8.360;8001;185.18988;+25.76586
  5005; 5.21110076; ; 8.320;8039;185.18988;+25.76586
  5007; 5.21110079; ; 8.980;8001;185.22207;+25.92619
  5007; 5.21110079; ; 8.940;8039;185.22207;+25.92619
  5009; 5.21110080; ; 6.870;8001;185.27003;+25.71999
  5009; 5.21110080; ; 6.830;8039;185.27003;+25.71999
  5009; 5.21110080; ; 6.780;8061;185.27003;+25.71999
  5012; 5.21110081; ; 6.200;8061;185.26413;+25.03166
  5013; 5.21110082; ; 7.110;8001;185.36142;+24.99703
  5013; 5.21110082; ; 7.060;8039;185.36142;+24.99703
  5015; 5.21110084; ; 7.400;8061;185.43415;+26.60892
  5016; 5.21110085; ; 8.560;8001;185.45428;+26.54910
  5016; 5.21110085; ; 8.520;8039;185.45428;+26.54910
  5018; 5.21110086; ; 7.980;8001;185.48401;+27.30951
  5018; 5.21110086; ; 7.920;8039;185.48401;+27.30951
  5020; 5.21110088; ; 9.120;8061;185.52053;+25.10561
  5021; 5.21110089; ; 6.270;8001;185.54512;+24.77387
  5021; 5.21110089; ; 6.230;8029;185.54512;+24.77387
  5023; 5.21110090; ; 8.000;8001;185.60315;+22.46414
  5023; 5.21110090; ; 7.940;8039;185.60315;+22.46414
  5025; 5.21110091; ; 4.010;8029;185.62630;+25.84616
  5026; 5.21110092; ; 7.880;8001;185.63049;+25.82834
  5026; 5.21110092; ; 7.820;8039;185.63049;+25.82834
  5028; 5.21110093; ; 6.110;8061;185.64331;+26.62154
  5029; 5.21110094; ; 6.730;8097;185.66358;+27.13338
  5030; 5.21110097; ; 8.410;8001;185.78500;+25.85138
  5030; 5.21110097; ; 8.370;8039;185.78500;+25.85138
  5032; 5.21110098; ; 6.250;8001;185.87490;+24.59326
  5032; 5.21110098; ; 6.210;8039;185.87490;+24.59326
  5032; 5.21110098; ; 6.070;8097;185.87490;+24.59326
  5035; 5.21110099; ; 8.400;8001;185.87429;+26.56574
  5035; 5.21110099; ; 8.360;8039;185.87429;+26.56574
  5037; 5.21110101; ; 7.890;8001;185.92087;+26.97993
  5037; 5.21110101; ; 7.830;8039;185.92087;+26.97993
  5039; 5.21110102; ; 8.560;8001;185.92429;+26.60150
  5039; 5.21110102; ; 8.520;8039;185.92429;+26.60150
  5041; 5.21110104; ; 6.450;8001;186.01442;+25.85123
  5041; 5.21110104; ; 6.400;8039;186.01442;+25.85123
  5043; 5.21110107; ; 5.090;8029;186.07718;+26.09861
  5044; 5.21110109; ; 6.090;8029;186.11168;+25.58240
  5045; 5.21110111; ; 7.520;8001;186.25941;+25.56066
  5045; 5.21110111; ; 7.460;8039;186.25941;+25.56066
  5047; 5.21110113; ; 4.680;8029;186.31295;+23.92620
  5048; 5.21110114; ; 8.010;8001;186.34373;+23.22909
  5048; 5.21110114; ; 7.960;8039;186.34373;+23.22909
  5050; 5.21110118; ; 7.850;8001;186.46647;+26.77667
  5050; 5.21110118; ; 7.790;8039;186.46647;+26.77667
  5052; 5.21110119; ; 6.940;8061;186.49896;+25.68168
  5053; 5.21110125; ; 4.550;8029;186.60027;+27.26824
  5054; 5.21110129; ; 3.020;8029;186.73447;+28.26842
  5054; 5.21110129; ; 3.010;8061;186.73447;+28.26842
  5056; 5.21110130; ; 4.890;8029;186.74707;+26.82570
  5057; 5.21110132; ; 9.050;8001;186.77500;+26.83333
  5057; 5.21110132; ; 9.010;8039;186.77500;+26.83333
  5059; 5.21110133; ; 6.960;8001;186.80715;+27.02468
  5059; 5.21110133; ; 6.960;8039;186.80715;+27.02468
  5061; 5.21110134; ; 9.030;8097;186.81125;+24.88596
  5062; 5.21110135; ; 8.990;8001;186.83661;+27.16943
  5062; 5.21110135; ; 8.960;8039;186.83661;+27.16943
  5064; 5.21110137; ; 5.510;8061;186.88709;+28.10896
  5065; 5.21110139; ; 6.540;8001;186.90985;+25.91211
  5065; 5.21110139; ; 6.500;8039;186.90985;+25.91211
  5067; 5.21110140; ; 7.420;8001;186.94292;+27.42276
  5067; 5.21110140; ; 7.370;8039;186.94292;+27.42276
  5069; 5.21110144; ; 6.300;8029;187.15897;+26.22696
  5070; 5.21110145; ; 6.420;8029;187.18569;+25.89932
  5071; 5.21110146; ; 5.350;8029;187.22794;+25.91285
  5072; 5.21110150; ; 8.770;8001;187.42051;+24.52074
  5072; 5.21110150; ; 8.710;8039;187.42051;+24.52074
  5074; 5.21110152; ; 7.350;8001;187.42051;+24.52074
  5074; 5.21110152; ; 7.300;8039;187.48139;+24.33852
  5076; 5.21110153; ; 6.900;8097;187.49148;+26.12080
  5077; 5.21110160; ; 5.430;8029;187.75233;+24.56717
  5078; 5.21110162; ; 8.030;8001;187.76291;+27.73034
  5078; 5.21110162; ; 7.990;8039;187.76291;+27.73034
  5080; 5.21110165; ; 6.000;8097;187.88833;+27.06449
  5081; 5.21110178; ; 7.900;8097;188.21691;+27.55275
  5082; 5.21110183; ; 6.170;8029;188.39258;+24.28298
  5083; 5.21110194; ; 6.440;8061;189.00802;+25.42361
  5084; 5.21110203; ; 9.750;8001;184.81773;+25.43624
  5084; 5.21110203; ; 9.710;8039;184.81773;+25.43624
  5086; 5.21110213; ; 9.510;8001;186.02392;+26.12864
  5086; 5.21110213; ; 9.470;8039;186.02392;+26.12864
  5088; 5.21110214; ; 8.960;8001;186.07144;+24.32453
  5088; 5.21110214; ; 8.920;8039;186.07144;+24.32453
  5090; 5.21110219; ;10.200;8001;186.96944;+25.09575
  5090; 5.21110219; ;10.150;8039;186.96944;+25.09575
  5092; 5.21110221; ; 9.310;8001;187.55875;+25.02840
  5092; 5.21110221; ; 9.270;8039;187.55875;+25.02840
  5094; 6.00111086; ;      ;8104;049.62083;+15.21667
  5095; 6.00115125; ;      ;8104;259.65417;+01.95167
  5096; 6.00115126; ;      ;8104;259.65833;+01.94833
  5097; 6.00115611; ;      ;8130;287.46667;+17.67167
  5098; 6.00115970; ;      ;8104;306.18922;+25.05197
  5099; 6.00115983; ;      ;8130;307.45417;+09.69167
  5100; 6.00116191; ;      ;8130;316.97917;+59.72167
  5101; 6.00116295; ;      ;8104;323.06708;+00.25417
  5102; 6.00116531; ;      ;8104;334.65211;+08.44582
  5103; 6.10010011;D;      ;8130;         ;
  5104; 6.10010048; ;      ;8130;         ;
  5105; 6.10010051; ;      ;8130;015.80000;+62.36500
  5106; 6.10010065;2;      ;8134;256.11601;-28.58268
  5106; 6.10010065;D;      ;8130;256.11601;-28.58268
  5108; 6.10010102; ;      ;8130;038.40417;+24.92333
  5109; 6.10010109; ;      ;8130;041.06462;+25.52336
  5110; 6.10010129; ;      ;8130;048.33750;+18.84000
  5111; 6.10010166;3;      ;8134;         ;
  5112; 6.10010170; ;      ;8130;067.60000;+39.85333
  5113; 6.10010192; ;      ;8130;078.17593;+19.66565
  5114; 6.10010213; ;      ;8008;085.53861;+12.48934
  5114; 6.10010213; ; 8.010;8075;085.53861;+12.48934
  5114; 6.10010213; ;      ;8130;085.53861;+12.48934
  5117; 6.10010232; ;      ;8130;096.16667;+23.43833
  5118; 6.10010234;D;      ;8130;097.34750;-02.81398
  5118; 6.10010234;D;      ;8134;097.34750;-02.81398
  5120; 6.10010251; ;      ;8008;103.70398;+33.26818
  5120; 6.10010251; ; 6.960;8075;103.70398;+33.26818
  5120; 6.10010251; ;      ;8130;103.70398;+33.26818
  5120; 6.10010251; ;      ;8134;103.70398;+33.26818
  5124; 6.10010268; ;      ;8008;107.50764;+38.52946
  5124; 6.10010268; ; 7.760;8075;107.50764;+38.52946
  5124; 6.10010268; ;      ;8130;107.50764;+38.52946
  5124; 6.10010268; ;      ;8134;107.50764;+38.52946
  5128; 6.10010285; ;      ;8130;116.16739;+03.55245
  5129; 6.10010299; ;      ;8130;122.99167;+08.77167
  5129; 6.10010299; ;      ;8134;122.99167;+08.77167
  5131; 6.10010300; ;      ;8130;123.17083;-21.55222
  5132; 6.10010326;D;      ;8130;         ;
  5133; 6.10010347; ;      ;8130;         ;
  5134; 6.10010402; ;      ;8008;162.71694;+06.80815
  5134; 6.10010402; ; 8.170;8075;162.71694;+06.80815
  5134; 6.10010402; ;      ;8130;162.71694;+06.80815
  5134; 6.10010402; ;      ;8134;162.71694;+06.80815
  5138; 6.10010406; ; 8.410;8008;164.12083;+07.01167
  5138; 6.10010406; ;      ;8075;164.12083;+07.01167
  5138; 6.10010406; ;      ;8130;164.12083;+07.01167
  5138; 6.10010406; ;      ;8134;164.12083;+07.01167
  5142; 6.10010445; ;      ;8130;176.92240;+78.69116
  5143; 6.10010447; ;      ;8008;176.93498;+00.80456
  5143; 6.10010447; ; 7.550;8075;176.93498;+00.80456
  5143; 6.10010447; ;      ;8130;176.93498;+00.80456
  5146; 6.10010463; ;      ;8130;185.75069;+64.03083
  5147; 6.10010465; ;      ;8130;186.21876;-18.24229
  5148; 6.10010473;D; 8.000;8008;188.32083;+09.02167
  5148; 6.10010473;D;      ;8134;188.32083;+09.02167
  5150; 6.10010487; ;      ;8130;192.26147;+66.11018
  5151; 6.10010494; ;      ;8130;195.19409;+12.37572
  5152; 6.10010512;D;      ;8130;         ;
  5153; 6.10010513; ;      ;8130;202.33750;+11.45667
  5154; 6.10010516;D;      ;8130;         ;
  5155; 6.10010551; ; 6.420;8099;217.42895;-62.67948
  5155; 6.10010551; ;      ;8130;217.42895;-62.67948
  5157; 6.10010568;D;      ;8130;         ;
  5158; 6.10010585; ;      ;8130;230.96667;+17.47833
  5159; 6.10010595; ;      ;8130;235.52719;-19.47177
  5160; 6.10010642; ;      ;8130;253.55013;+11.91468
  5161; 6.10010643; ;      ;8130;253.85510;-08.32258
  5162; 6.10010669;1;      ;8130;         ;
  5162; 6.10010669;2;      ;8130;         ;
  5164; 6.10010695;D;      ;8130;         ;
  5165; 6.10010729; ;      ;8130;282.45568;-23.83623
  5165; 6.10010729; ;      ;8134;282.45568;-23.83623
  5167; 6.10010735; ;      ;8130;283.86421;+08.40251
  5168; 6.10010745;1;      ;8130;         ;
  5168; 6.10010745;2;      ;8130;         ;
  5170; 6.10010747;D;      ;8130;         ;
  5171; 6.10010748; ;      ;8130;288.06082;+02.88640
  5172; 6.10010766;D;      ;8130;         ;
  5173; 6.10010772; ;      ;8104;299.12500;-01.04500
  5174; 6.10010777; ;      ;8130;         ;
  5175; 6.10010781; ;      ;8130;301.25911;+54.43424
  5176; 6.10010794; ;      ;8104;308.59118;+25.06382
  5177; 6.10010806; ;      ;8130;311.26708;+44.49907
  5178; 6.10010815;D;      ;8130;         ;
  5179; 6.10010829; ;      ;8130;322.40339;+17.64329
  5180; 6.10010866; ;      ;8130;339.64125;-15.30056
  5180; 6.10010866; ;      ;8134;339.64125;-15.30056
  5182; 6.10010905; ;      ;8130;355.47500;+44.15889
  5183; 6.10020213; ;      ;8149;085.53861;+12.48934
  5184; 6.10020257;D;      ;8149;         ;
  5185; 6.10020285; ;      ;8149;116.16739;+03.55245
  5186; 6.10020447; ;      ;8149;176.93498;+00.80456
  5187; 6.10020551; ;      ;8149;217.42895;-62.67948
  5188; 6.10020595; ;      ;8149;235.52719;-19.47177
  5189; 6.10020633; ;      ;8149;250.20417;-46.00500
  5190; 6.10020645;3;      ;8149;         ;
  5191; 6.10020667;3;      ;8149;         ;
  5192; 6.10020729; ;      ;8149;282.45568;-23.83623
  5193; 6.10020748; ;      ;8149;288.06082;+02.88640
  5194; 6.10020821; ;      ;8149;317.32260;-13.30250
  5195; 6.10020866; ;      ;8149;339.64125;-15.30056
  5195; 6.10029066; ;      ;8130;030.04167;+13.05167
  5197; 6.10029068; ;      ;8149;030.69167;+05.71333
  5198; 6.10029071;1;      ;8130;         ;
  5199; 6.10029140; ;      ;8130;059.96875;+26.09028
  5200; 6.10029151; ;      ;8149;064.28333;-26.07000
  5201; 6.10029171; ;      ;8149;074.01250;-61.17333
  5202; 6.10029183; ;      ;8130;083.43665;+01.94540
  5203; 6.10029447; ;      ;8130;202.53333;-08.70167
  5204; 6.10029484; ;      ;8130;217.75484;-12.29610
  5205; 6.10029711; ;      ;8130;314.19583;-10.43333
  5206; 6.10029755; ;      ;8104;         ;
  5207; 6.10120017; ;      ;8111;026.91025;+60.69925
  5208; 6.10120056; ;      ;8111;040.68000;+61.26611
  5208; 6.10120056; ;      ;8142;040.68000;+61.26611
  5210; 6.10120084; ;      ;8111;064.92583;+55.99944
  5211; 6.10120137; ;      ;8111;094.68960;+15.28123
  5212; 6.10120297; ;      ;8111;276.91500;-03.83111
  5213; 6.10120300; ;      ;8111;277.35704;-06.07702
  5214; 6.10120342; ;      ;8111;305.76506;+39.49724
  5215; 6.10120349; ;      ;8111;308.18958;+40.66028
  5216; 6.10120603; ;      ;8142;275.53271;+23.45556
  5217; 6.10120623; ;      ;8111;299.13250;+31.10583
  5218; 6.10120645; ;      ;8111;328.36542;+52.99944
  5219; 6.10120674; ;      ;8111;010.61045;+64.05005
  5220; 6.10120819; ;      ;8111;101.15708;+01.32556
  5221; 6.10120922; ;      ;8111;275.31625;-13.02417
  5222; 6.10120957; ;      ;8111;281.64708;-23.44472
  5223; 6.10121055; ;      ;8111;332.10542;+54.22333
  5224; 6.10121080; ;      ;8111;349.35875;+60.84528
  5225; 6.10130040; ;      ;8111;260.62667;-27.14611
  5226; 6.10130230; ;      ;8111;134.81667;-45.59167
  5227; 6.10130814; ;      ;8142;191.06737;-61.93922
  5228; 6.10131044; ;      ;8111;224.97208;-54.30083
  5228; 6.10131044; ;      ;8142;224.97208;-54.30083
  5230; 6.10131092; ;      ;8142;236.79383;-66.48786
  5231; 6.10131227; ;      ;8111;249.61750;-45.39500
  5232; 6.10131242; ;      ;8111;251.14692;-62.62058
  5232; 6.10131242; ;      ;8142;251.14692;-62.62058
  5234; 6.10131751; ;      ;8111;291.62500;+23.90167
  5235; 6.10131835; ;      ;8111;302.45000;+25.20000
  5236; 6.20001022; ;      ;8104;037.56927;+05.26408
  5237; 6.20001024; ;      ;8104;038.78165;+03.73245
  5238; 6.20001034; ;      ;8104;159.90308;+43.10257
  5239; 6.20001081; ;      ;8104;202.97317;+15.68828
  5240; 6.20001084; ;      ;8104;203.79993;+13.46225
  5241; 6.20001096; ;      ;8104;217.56375;+21.28481
  5242; 6.20001097; ;      ;8104;218.97273;+30.11138
  5243; 6.20001098; ;      ;8104;219.56570;+27.49250
  5244; 6.20001105; ;      ;8104;223.88321;+12.74039
  5245; 6.20001108; ;      ;8104;349.05154;-01.84294
  5246; 6.20010205;V;      ;8140;242.88084;-18.64015
  5246; 6.20010205;V;      ;8140;242.88084;-18.64015
  5246; 6.20010205;V;      ;8140;242.88084;-18.64015
  5249; 6.20010210; ;      ;8111;252.83496;-26.00744
  5250; 6.20010239; ;      ;8111;265.88904;-22.75997
  5251; 6.20010296; ;      ;8142;273.77956;-00.31447
  5252; 6.20010320; ;      ;8102;281.05481;-03.79938
  5253; 6.20010327; ;      ;8142;283.31946;-24.38314
  5254; 6.20010360; ;      ;8142;296.45642;+18.61322
  5255; 6.20010374; ;      ;8102;299.80283;+31.45269
  5256; 6.20010422; ;      ;8102;308.02617;+40.80825
  5257; 6.20010441; ;      ;8111;311.69017;+43.75317
  5258; 6.20010442; ;      ;8111;311.90612;+43.79025
  5259; 6.20010513; ;      ;8102;355.87748;+61.93004
  5260; 6.20013044; ;      ;8142;         ;
  5261; 6.20027089; ;11.170;8059;015.16982;-71.54174
  5262; 6.20027098; ;11.210;8059;015.30000;-72.30000
  5263; 6.20027105; ;10.970;8059;015.67936;-72.12387
  5264; 6.20027114; ;11.260;8059;016.17500;-72.10000
  5265; 6.20027117; ;10.950;8059;016.20000;-72.15000
  5266; 6.20027124; ;11.450;8059;016.48463;-72.32911
  5267; 6.20027136; ;10.970;8059;017.23689;-73.04285
  5268; 6.20036001; ; 6.380;8014;306.82050;+41.78905
  5269; 6.20036002; ; 5.830;8014;306.52500;+39.95000
  5270; 6.20036003; ; 8.360;8014;304.67500;+40.11667
  5271; 6.20036004; ; 8.960;8014;304.75000;+39.21667
  5272; 6.20036006; ; 8.470;8014;308.57500;+40.41667
  5273; 6.20036007; ; 9.320;8014;308.82500;+39.71667
  5274; 6.20036008; ; 8.160;8014;309.30000;+40.26667
  5275; 6.20037014; ; 9.880;8027;067.91000;+18.23306
  5276; 6.20038025; ;      ;8111;100.20000;+09.80000
  5277; 6.20038086; ;      ;8125;055.92917;+32.13833
  5278; 6.20038089; ;      ;8125;055.99167;+32.24000
  5279; 6.20038092; ;      ;8125;056.10887;+32.07453
  5280; 6.20038093; ;      ;8125;056.12400;+32.17767
  5281; 6.20038095; ;      ;8125;056.15000;+32.13167
  5282; 6.20038097; ;      ;8125;056.19167;+32.05833
  5283; 6.20038098; ;      ;8125;056.24167;+32.14500
  5284; 6.20038101; ;      ;8111;067.56000;+35.27333
  5285; 6.20038108; ;      ;8111;270.96083;-24.35306
  5286; 6.20038120;V;10.230;8027;315.28837;+50.36244
  5286; 6.20038120;V;      ;8140;315.28837;+50.36244
  5286; 6.20038120;V;      ;8140;315.28837;+50.36244
  5286; 6.20038120;V;      ;8140;315.28837;+50.36244
  5290; 6.20038123; ;      ;8111;270.59642;-23.03335
  5291; 6.20038134; ;      ;8111;312.01992;+43.79050
  5292; 6.20038135; ;      ;8111;312.08477;+43.66338
  5293; 6.20038190; ;      ;8111;314.72387;+44.25789
  5294; 6.20038198; ;      ;8111;002.82500;+58.85000
  5295; 6.20038202; ;      ;8111;010.96117;+62.28064
  5296; 6.20038211; ;      ;8111;091.95625;+18.65750
  5297; 6.20038215; ;      ;8111;098.17415;+10.15934
  5298; 6.20038218; ;      ;8111;105.67625;-11.43611
  5299; 6.20038220; ;      ;8111;106.00977;-11.42760
  5300; 6.20038224; ;      ;8111;305.12208;+41.35769
  5301; 6.20038225; ;      ;8111;305.12704;+41.35761
  5302; 6.20038228; ;      ;8111;306.13333;+42.27000
  5303; 6.20038233; ;      ;8111;338.67042;+40.66806
  5304; 6.20038234; ;      ;8111;325.75958;+66.10806
  5305; 6.20038257; ;      ;8111;328.61947;+47.21321
  5306; 6.20038295; ;      ;8111;086.45167;-00.21000
  5307; 6.20038329; ;      ;8125;056.40417;+32.43167
  5308; 6.20038330; ;      ;8125;056.45458;+32.40361
  5309; 6.20047089; ;      ;8102;280.30000;-04.45000
  5310; 6.20047093; ;      ;8102;292.10000;+19.58333
  5311; 6.20048209;V;      ;8140;         ;
  5311; 6.20048209;V;      ;8140;         ;
  5313; 6.20049026; ;      ;8143;079.75000;-67.95000
  5314; 6.20049043; ;      ;8143;082.62500;-67.28333
  5315; 6.20049063; ;11.040;8059;087.18125;-67.60294
  5315; 6.20049063; ;      ;8143;087.18125;-67.60294
  5317; 6.20049065; ;10.900;8059;071.80000;-68.28333
  5317; 6.20049065; ;      ;8148;071.80000;-68.28333
  5319; 6.20049136; ;      ;8143;085.37500;-69.41833
  5320; 6.20053074; ;11.430;8059;012.62083;-72.75250
  5321; 6.20053297; ;12.090;8059;015.54583;-72.00667
  5322; 6.20055195; ;10.240;8138;304.26667;+42.10167
  5323; 6.20055236; ;10.430;8138;310.72500;+37.11667
  5324; 6.20055244; ; 9.680;8138;312.00710;+37.63906
  5325; 6.20055250; ; 9.940;8138;302.80670;+42.87903
  5326; 6.20055251; ; 6.570;8138;303.39583;+42.20500
  5327; 6.20055252; ; 9.950;8138;303.77083;+43.54833
  5328; 6.20055254; ;10.210;8138;305.76250;+45.64000
  5329; 6.20055255; ;10.040;8138;305.88750;+44.34333
  5330; 6.20055256; ;      ;8138;306.28417;+44.16722
  5331; 6.20055258; ; 9.980;8138;306.81250;+47.23833
  5332; 6.20055259; ;10.740;8138;307.19889;+47.12547
  5333; 6.20055260; ;10.130;8138;307.25417;+44.89667
  5334; 6.20055261; ;10.490;8138;307.55833;+42.16167
  5335; 6.20055262; ; 9.590;8138;307.84583;+46.33167
  5336; 6.20055263; ; 9.790;8138;307.95417;+40.63333
  5337; 6.20055264; ;11.230;8138;308.16855;+39.68801
  5338; 6.20055266; ;11.380;8138;308.49167;+44.68833
  5339; 6.20055267; ; 9.110;8138;308.65264;+45.36065
  5340; 6.20055268; ;10.760;8138;309.15500;+46.86750
  5341; 6.20055269; ; 9.980;8138;309.16435;+47.05371
  5342; 6.20055270; ;11.280;8138;309.47465;+39.91606
  5343; 6.20055271; ; 9.300;8138;309.62083;+46.76000
  5344; 6.20055272; ; 7.050;8138;309.98750;+39.92333
  5345; 6.20055273; ; 9.280;8138;309.99167;+44.83833
  5346; 6.20055274; ;10.550;8138;310.16789;+46.45863
  5347; 6.20055275; ;10.110;8138;310.47331;+45.86045
  5348; 6.20055276; ;11.140;8138;310.61350;+45.89950
  5349; 6.20055278; ; 9.830;8138;310.82683;+45.61350
  5350; 6.20055280; ;10.220;8138;310.95417;+39.00833
  5351; 6.20055281; ; 7.450;8138;311.18750;+17.39833
  5352; 6.20055282; ;11.120;8138;311.34583;+39.22833
  5353; 6.20055283; ;10.710;8138;311.33128;+45.73398
  5354; 6.20055284; ;10.890;8138;311.45417;+45.76500
  5355; 6.20055285; ;11.780;8138;311.53333;+40.43667
